year,longitude,latitude,presence,area_km2,protected_km2,eph_km2,biome,ecoregion
2004,82.63444749895984,22.654149701798595,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,81.12931212357861,18.800361961818467,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,80.74826964714882,21.22918266306532,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,82.03781587045601,20.07436752844959,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,82.9248621576031,22.392495182523426,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,82.07403623016596,22.541714288194623,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,81.25235008624165,19.32821226008004,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,80.68049672686898,19.793944062724492,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,83.33759292235392,22.928826728981523,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,82.1502475173453,20.49574222906605,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,81.3688807811579,18.38275800207536,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,80.68196104149641,20.537961840424263,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,81.1937167252337,20.122397516242508,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,83.12857008907437,22.661164090705217,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,81.44957236731538,19.052728466936102,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,82.54864326624634,22.66647863739314,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,80.70625011272537,21.3225456803304,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,81.0532222360352,20.441017022873375,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,82.01096471377178,20.35572109576653,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,81.58113424043046,19.380375914670736,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,83.14946711052065,22.122549951109157,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,80.6541654410757,19.9803243987581,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,80.90751068937026,19.77255014991019,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,81.15248180068949,18.289140536851594,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,80.61566649005727,20.2309072683588,1,46364.0,0.0,31934.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,80.51482291864782,17.505367069614643,1,10907.0,0.0,7056.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,80.69042718712063,18.19824984034392,1,10907.0,0.0,7056.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,80.28710689497225,18.307876656775193,1,10907.0,0.0,7056.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,80.20882815274453,18.055438817792275,1,10907.0,0.0,7056.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,79.68953856535104,18.753238725803115,1,10907.0,0.0,7056.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,79.93796354916071,18.46229479290032,1,10907.0,0.0,7056.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,80.01439875488636,17.748398403761136,1,10907.0,0.0,7056.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,82.55569571739746,20.53590712261166,1,144.0,0.0,109.0,Tropical & Subtropical Dry Broadleaf Forests,North Deccan dry deciduous forests
2004,80.46714461634174,22.186502325719285,1,12089.0,0.0,8073.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,80.91666556174079,22.181944296716225,1,12089.0,0.0,8073.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,80.42034690664809,21.775157878573875,1,12089.0,0.0,8073.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,80.56095568444321,22.396711072018114,1,12089.0,0.0,8073.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,79.68407892344986,21.845696616026355,1,12089.0,0.0,8073.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,79.4058699739331,21.78091076907057,1,12089.0,0.0,8073.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,80.52136751155109,21.718574296918497,1,12089.0,0.0,8073.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,79.92422599129844,22.04800384166347,1,12089.0,0.0,8073.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2004,80.54809085724786,19.740608572571883,1,16454.0,0.0,11895.0,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests
2004,79.87445340438191,21.146892475092347,1,16454.0,0.0,11895.0,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests
2004,80.73907521245395,19.38936230687623,1,16454.0,0.0,11895.0,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests
2004,80.31421825889132,19.343270142007043,1,16454.0,0.0,11895.0,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests
2004,80.48658876883988,20.77792515019379,1,16454.0,0.0,11895.0,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests
2004,80.49283386903231,19.61604998137365,1,16454.0,0.0,11895.0,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests
2004,79.30865018872882,21.662305980417145,1,16454.0,0.0,11895.0,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests
2004,79.31639143020799,21.55654303391053,1,16454.0,0.0,11895.0,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests
2004,80.52170167616939,20.687774062983774,1,16454.0,0.0,11895.0,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests
2004,79.28147290125553,21.572633510465906,1,16454.0,0.0,11895.0,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests
2004,80.25486652318217,20.242107736501563,1,16454.0,0.0,11895.0,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests
2004,88.78120014258553,27.134143082711095,1,42.0,0.0,18.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2004,88.79378363716414,27.22430578989852,1,15.0,0.0,14.0,Temperate Conifer Forests,Eastern Himalayan subalpine conifer forests
2004,88.99560890507072,21.842152847150878,1,1451.0,716.0,1334.0,Mangroves,Sundarbans mangroves
2005,90.19032291353071,26.79914662454229,1,73.0,25.0,59.0,Tropical & Subtropical Moist Broadleaf Forests,Brahmaputra Valley semi-evergreen forests
2005,89.82374385474245,26.71059671300789,1,7.0,0.0,6.0,Tropical & Subtropical Moist Broadleaf Forests,Himalayan subtropical broadleaf forests
2005,93.23821487324439,27.200732518126774,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,96.74151953171473,27.959632515332167,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,93.9516244338485,27.830393685914373,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,93.47937037040516,27.025454237479988,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,95.07960920390656,28.364719780371544,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,91.90027512452791,27.613023815029678,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,92.49632561696724,27.501313754278804,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,93.86719043760587,28.116042671488117,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,92.10537535907936,27.204009113089224,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,94.64245910027913,28.081161628047226,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,95.42607462699173,28.85792698057188,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,93.8379851752887,28.120572148215114,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,95.13882866689856,28.22407891709973,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,92.24080816739827,27.228679939251656,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,93.68168435735227,27.022892176067863,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,92.27312857465624,27.223018862650978,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,92.10490866556314,27.371850325664155,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,94.63872962491816,29.2352265273799,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,95.02328829722127,28.746231312475242,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,95.47555143546347,28.86612282812805,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,92.28165201052225,27.422032786011,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,95.25644642470175,28.083736188386084,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,96.71567262627913,28.348879577158364,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,95.5217004251338,28.904964733341902,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,93.2867159275961,27.69654067908271,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,93.61544448897874,28.45300812177003,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,95.74139693336961,28.456110850700117,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,92.30579032535749,27.16997746624366,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,92.69735395055292,27.675650541565158,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,96.56222172970247,28.07877162739661,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,93.70480980998668,28.28143665158683,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,96.74092800181356,28.278715518376494,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,95.86945659489665,29.124177429407332,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,94.04107686347189,28.81383666566124,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,94.6896514913534,29.135699492776748,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,93.56228154298921,27.914766165338843,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,94.02805981882908,28.157521687482514,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,94.01271864678168,28.599659621856386,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,95.00626915746875,28.816156501729154,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,95.14342509271411,27.88111195079932,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,92.54705582033058,27.418866323095948,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,92.76151449398078,27.51456223600863,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,92.3753419599586,26.994605759728042,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,93.24637281514518,27.985668260808616,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,94.94068929714541,29.010000673079958,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,92.57271711994554,27.207435286423518,1,61195.0,15.0,53922.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,92.3806258108383,25.900092055582864,1,17338.0,302.0,11904.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests
2005,92.81078593114532,25.434926154085684,1,17338.0,302.0,11904.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests
2005,92.98493455574346,25.775088853265054,1,17338.0,302.0,11904.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests
2005,92.82956826308464,26.26906862158642,1,17338.0,302.0,11904.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests
2005,93.29299035696182,25.194560209844894,1,17338.0,302.0,11904.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests
2005,93.59424833430683,26.493635293775895,1,17338.0,302.0,11904.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests
2005,92.70598732516926,25.63017675821842,1,17338.0,302.0,11904.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests
2005,93.56949070767025,26.055782099156403,1,17338.0,302.0,11904.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests
2005,92.66024386638814,25.148809957366474,1,17338.0,302.0,11904.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests
2005,93.40526834789202,26.073592278784655,1,17338.0,302.0,11904.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests
2005,92.62113316374155,25.8961169499189,1,17338.0,302.0,11904.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests
2005,93.02454255379497,25.26641753934537,1,17338.0,302.0,11904.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests
2005,92.45076872551448,26.005705324526442,1,17338.0,302.0,11904.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests
2005,95.59410955634631,27.125186326988736,1,13093.0,72.0,10827.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,96.19223261609837,27.836814813012815,1,13093.0,72.0,10827.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,95.97385781205007,28.00736370983293,1,13093.0,72.0,10827.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,95.25677478659189,26.839917141773782,1,13093.0,72.0,10827.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,95.56419326321904,28.068720597778064,1,13093.0,72.0,10827.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,96.13437374271219,27.40308020617092,1,13093.0,72.0,10827.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,95.3656722079375,27.047671226220412,1,13093.0,72.0,10827.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,96.21650846772687,28.029894535299793,1,13093.0,72.0,10827.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,95.96962605142545,27.252270725227483,1,13093.0,72.0,10827.0,Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests
2005,94.56040898357061,25.954533407983927,1,15584.0,0.0,11605.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests
2005,94.65582821358366,25.942585171778084,1,15584.0,0.0,11605.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests
2005,94.75939876057423,26.047490376801644,1,15584.0,0.0,11605.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests
2005,94.77263888671399,25.876321813901395,1,15584.0,0.0,11605.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests
2005,93.5306281706908,25.32079364545179,1,15584.0,0.0,11605.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests
2005,94.58160525306033,26.629551074623603,1,15584.0,0.0,11605.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests
2005,95.10406012991365,26.398270169998092,1,15584.0,0.0,11605.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests
2005,94.24664417962849,26.34649881614541,1,15584.0,0.0,11605.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests
2005,95.0689545835202,26.567189784428066,1,15584.0,0.0,11605.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests
2005,94.42543944709168,26.226421203452826,1,15584.0,0.0,11605.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests
2005,93.56321989002227,25.614476308701498,1,15584.0,0.0,11605.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests
2005,94.07158725031285,26.065763199836866,1,15584.0,0.0,11605.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests
2005,93.21290116262358,24.85642773995127,1,44.0,0.0,36.0,Tropical & Subtropical Moist Broadleaf Forests,Mizoram-Manipur-Kachin rain forests
2005,92.53235961522412,25.104093915317424,1,171.0,0.0,146.0,Tropical & Subtropical Moist Broadleaf Forests,Meghalaya subtropical forests
2005,77.03848702600548,11.672453882497432,1,6737.0,0.0,4522.0,Tropical & Subtropical Dry Broadleaf Forests,South Deccan Plateau dry deciduous forests
2005,77.79293719200551,12.069616312066836,1,6737.0,0.0,4522.0,Tropical & Subtropical Dry Broadleaf Forests,South Deccan Plateau dry deciduous forests
2005,77.6363320071777,12.211512489912748,1,6737.0,0.0,4522.0,Tropical & Subtropical Dry Broadleaf Forests,South Deccan Plateau dry deciduous forests
2005,77.71890608098896,12.367800007635328,1,6737.0,0.0,4522.0,Tropical & Subtropical Dry Broadleaf Forests,South Deccan Plateau dry deciduous forests
2005,76.66332599458815,11.593985143247883,1,6737.0,0.0,4522.0,Tropical & Subtropical Dry Broadleaf Forests,South Deccan Plateau dry deciduous forests
2005,74.25076960003652,15.7523172415516,1,25.0,0.0,18.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,75.7005818946928,11.819671749843973,1,3910.0,0.0,2641.0,Tropical & Subtropical Moist Broadleaf Forests,South Western Ghats montane rain forests
2005,76.43951308106783,11.287651165926732,1,3910.0,0.0,2641.0,Tropical & Subtropical Moist Broadleaf Forests,South Western Ghats montane rain forests
2005,76.52588528412707,11.317162917305854,1,3910.0,0.0,2641.0,Tropical & Subtropical Moist Broadleaf Forests,South Western Ghats montane rain forests
2005,75.85229641158567,12.007151501676287,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,75.20433709395611,13.202564079021275,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,74.91939215082466,13.30193143237495,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,75.06723319013562,15.033718773750834,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,74.43040205676792,14.67466543046575,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,75.44720693683956,13.328319665193035,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,75.21325277394413,13.633082283191897,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,76.61749493739039,11.680877264805941,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,75.5054040473052,13.2321079855567,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,74.94751609698952,13.651918209774932,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,75.05913621905425,13.46104250162242,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,74.50028685367565,14.828056087927061,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,75.51601941385847,13.306195614555502,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,74.54372291581618,15.441359775537634,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,74.57607995241386,15.059181630074798,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,74.76640161332774,14.248299261461746,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,74.39399656413477,15.273329645565926,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,76.48029236682893,11.857733763083722,1,26557.0,0.0,17939.0,Tropical & Subtropical Moist Broadleaf Forests,North Western Ghats montane rain forests
2005,76.38104549737321,25.964787810846616,1,490.0,0.0,262.0,Tropical & Subtropical Dry Broadleaf Forests,Khathiar-Gir dry deciduous forests
2005,77.37428898716368,8.491708653270475,1,1475.0,0.0,1037.0,Tropical & Subtropical Moist Broadleaf Forests,South Western Ghats montane rain forests
2005,77.17074446851633,8.555679830317633,1,3426.0,0.0,2624.0,Tropical & Subtropical Moist Broadleaf Forests,South Western Ghats montane rain forests
2005,77.10535681930956,8.988251701892166,1,3426.0,0.0,2624.0,Tropical & Subtropical Moist Broadleaf Forests,South Western Ghats montane rain forests
2005,76.50219512997789,21.144490509325657,1,3950.0,0.0,2636.0,Tropical & Subtropical Dry Broadleaf Forests,Narmada Valley dry deciduous forests
2005,76.93604855462713,21.316364801277835,1,3950.0,0.0,2636.0,Tropical & Subtropical Dry Broadleaf Forests,Narmada Valley dry deciduous forests
2005,77.04025133628758,21.576197645736272,1,3950.0,0.0,2636.0,Tropical & Subtropical Dry Broadleaf Forests,Narmada Valley dry deciduous forests
2005,78.13619126319489,30.080895524152645,1,772.0,0.0,462.0,Tropical & Subtropical Moist Broadleaf Forests,Upper Gangetic Plains moist deciduous forests
2005,84.01009840757736,27.342533246987298,1,922.0,14.0,681.0,Tropical & Subtropical Moist Broadleaf Forests,Himalayan subtropical broadleaf forests
2005,78.78920389161642,29.57050713712696,1,20266.0,0.0,13100.0,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests
2005,79.70009358645774,29.25932004208013,1,20266.0,0.0,13100.0,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests
2005,79.31713487314055,30.251882821560496,1,20266.0,0.0,13100.0,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests
2005,78.38661252862161,30.796309581771002,1,20266.0,0.0,13100.0,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests
2005,79.8354896527557,29.245154981661678,1,20266.0,0.0,13100.0,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests
2005,79.7439507245226,29.713575318632444,1,20266.0,0.0,13100.0,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests
2005,78.52925100879834,30.667069431538398,1,20266.0,0.0,13100.0,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests
2005,77.8912430603578,30.719377843899302,1,20266.0,0.0,13100.0,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests
2005,78.62475088087336,29.701450167656706,1,20266.0,0.0,13100.0,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests
2005,78.96877178741815,29.763309606197314,1,20266.0,0.0,13100.0,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests
2005,80.09220080341277,29.73873499240262,1,20266.0,0.0,13100.0,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests
2005,78.4348901359954,30.307269624674035,1,20266.0,0.0,13100.0,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests
2005,79.06892693581528,29.794254451070728,1,20266.0,0.0,13100.0,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests
2005,78.81871686845703,29.821844143345935,1,20266.0,0.0,13100.0,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests
2005,78.84641603968247,30.407678067925723,1,20266.0,0.0,13100.0,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests
2005,79.27545451264646,29.693112316825086,1,20266.0,0.0,13100.0,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests
2005,79.54289757175177,19.547490940553615,1,0.0,0.0,0.0,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests
2005,79.39592512291985,19.91900856161312,1,4188.0,0.0,2584.0,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests
